Nodes:
|Соборная улица|Соборна вулиця|4002405381,4002405420,4002405454,4002405718,4002406513,4002406810,4002406841,4002406876,4002407206,4002407237,4002407733,4002409017,4002411706,4002413081,4002413946,4002415223,4002416381,4002416740,4002417677,4002418199,4002419213,4002419723,4002420124,4002420719,4002421816,4002422953,4002423277,4002423455,4002424117,4002424149,4002424572,4002424819,4002425368,4002426517,4002427256,4002427886,4002428310,4002429004,4002429283,4002429600,4002430324,4002430431,4002430542,4002430844,4002431444,4002431538,4002431723,4002432304,4002432863,4002433041,4002433322,4002433398,4002433475,4002434489,4002434547,4002435017,4002435079,4002435610,4002436066,4002437389,4002437439,4002437896,4002437942,4002438538,4002438586,4002439325,4002439370,4002439709,4002440360,4002440471,4002440510,4002440548,4002440653,4002441018,4002441080,4002441517,4002441655,4002441711,4002441765,4002441817,4002441869,4002442897,4002443618,4002443666,4002443712,4002443755,4002444297|35163081,163561323,168435211,168439446,203170888
|Соборная улица|Соборна вулиця; Совхозная улица|4002405359,4002405400,4002405436,4002405469,4002405702,4002406794,4002406857,4002407191,4002407222,4002408111,4002408140,4002408142,4002408170,4002408299,4002408314,4002408342,4002409292,4002409307,4002409332,4002409344,4002409359,4002409383,4002409607,4002411149,4002411175,4002411297,4002411320,4002411342,4002411781,4002411802,4002411824,4002411844,4002411865,4002412565,4002412584,4002412703,4002441050,4002441625,4002441684,4002441741,4002441791,4002441844,4002443591,4002443644,4002443688,4002443732,4002443775|35163081,116475793
|Соборный переулок|Північний провулок|4002415224,4002436067|163096373
|Советска|Радянська вулиця|2335593646|25213790,25213798,133036289
|Советская|Радянська вулиця|2335594209|25213790,25213798,133036289
|Советская|Советская улица|3810299506|96982527,218733213,218733226
|Советская улица|Радянська вулиця|3430682079,3430682090,3430683820,3430683822,3454685114,3456089638,4002404886,4002405266,4002406514,4002407244,4002407734,4002409018,4002410675,4002411707,4002412502,4002413082,4002413519,4002413947,4002415225,4002415601,4002416382,4002416741,4002417678,4002418200,4002418240,4002419214,4002419724,4002419763,4002419764,4002420125,4002420720,4002421817,4002422955,4002423278,4002423456,4002424573,4002424702,4002428354,4002429005,4002432306,4002436068,4002440361,4002441519,4002442898|99207701,335980684,335980685,338389944,338409552
|Советский переулок|Радянський провулок|4002404888,4002405269,4002415228,4002422958,4002429008,4002432309,4002436071,4002441522|315613918
|Согласия улица|Згоди вулиця|4003112335,4003112354,4003112371,4003112387,4003113102,4003113121,4003113130,4003113139,4003113153,4003113158,4003113161,4003113163,4003113167,4003113170,4003113171,4003113172,4003113186,4003113291,4003113297,4003113300,4003113305,4003113307,4003113313,4003113318,4003113326,4003113334,4003113341,4003113347,4003113354,4003113370,4003113376,4003113379,4003113390|163059188
|Солнечная|Солнечная улица|2937984011|155789069
|Солнечная улица|Сонячна вулиця|4002404892,4002405272,4002410679,4002422961,4002429011,4002432312,4002436074,4002440365,4002441525,4002442903|99209198,302446227
|Солнечный переулок|Сонячний провулок|4003113177,4003113361,4003113406,4003113430|163066257
|Сосновая улица|Соснова вулиця|4003112326,4003112336,4003112343,4003112355,4003112378,4003112388,4003113122,4003113131,4003113140,4003113144,4003113149,4003113168,4003113178,4003113319,4003113327,4003113337,4003113362,4003113391,4003113407,4003113419|163059190
|Сталеваров|Сталеварів вулиця|2050172297|23548374,117335740
|Старокостянтинывське шосе|Старокостянтинівське шосе|3778391580|131656240
|Степная улица|Степова вулиця|3431614028,3431614029|225292361
|Стрийська|Стрийська вулиця|3461537542|27379030,171253680,175987273
|Строительная улица|Будівельна вулиця|4002405276,4002406519,4002407740,4002409023,4002410681,4002411712,4002413087,4002413950,4002415235,4002416385,4002422966,4002429015,4002432318,4002435629,4002436079,4002440370,4002441530,4002442906|171018059
|Сучкова|Сучкова вулиця|2247265819,2247265834|34055905
|Таллинский квартал|Талліннський квартал|3027087921|170250334
|Тараса Шевченко улица|Тараса Шевченка вулиця|2126253217,3430903189,3430903190|117963105
|Тартаківська|Тартаківська вулиця|3384696085|162151829
|Татарська|Татарська вулиця|3042815838,3042817364|82538833
|Тбилисский квартал|Тбіліський квартал|3703107335|170255549
|Терешковой переулок|Терешкової провулок|4002405279,4002407743,4002415238,4002429018,4002436082,4002441533|163064028
|Терешковой улица|Терешкової вулиця|4002404898,4002405280,4002407744,4002410683,4002412507,4002413525,4002414064,4002415239,4002415606,4002416746,4002418205,4002419727,4002420722,4002422969,4002423280,4002424119,4002424822,4002426520,4002428089,4002428355,4002429019,4002429286,4002430018,4002430434,4002436083,4002441534,4003112345,4003112362,4003112379,4003113096,4003113109,4003113143,4003113409,4003113432|163064027
|Тимирязева улица|Тимірязєва вулиця|4002404899,4002405281,4002406522,4002409026,4002410684,4002411715,4002412508,4002413189,4002413526,4002413952,4002415240,4002415607,4002416387,4002416747,4002417683,4002418206,4002419219,4002419728,4002420128,4002420723,4002421819,4002422970,4002423281,4002423458,4002424575,4002425370,4002427257,4002428312,4002429020,4002429602,4002430326,4002430544,4002431446,4002431725,4002432321,4002433043,4002433400,4002434549,4002435081,4002435493,4002435612,4002436084,4002437441,4002437943,4002440373,4002441535,4002442909|168407589
|Тимірязєва вулиця|Тараса Карпи вулиця|3962393953|103190990,173899058,195541509,237653987
|Тинка|Тинка вулиця|3832220666,3832220667,3832254564|41920782,125912878
|Титенко переулок|Титенко провулок|4003112327,4003113179,4003113364,4003113410,4003113433|318284871
|Титенко улица|Титенко вулиця|4003112328,4003112338,4003112346,4003112357,4003112363,4003112372,4003112380,4003113089,4003113103,4003113124,4003113132,4003113180,4003113329,4003113365,4003113393,4003113421,4003113434|163064690
|Титова улица|Титова вулиця|4002404900,4002405282,4002406523,4002407745,4002409027,4002410685,4002411716,4002412509,4002413190,4002413527,4002415241,4002415608,4002416748,4002417290,4002417684,4002417830,4002417832,4002418207,4002422971,4002429021,4002432322,4002436085,4002441536,4002442910|168449856,168449858
|Токарева|Токарева улица|2938482726|66208308,154797142,154797143,154888497,154888500,172454715
|Толстого улица|Толстого вулиця|3431055615|119045810
|Торецкая|Торецька вулиця|2860471201|282112866
|Тракторная улица|Тракторна вулиця|4002405283,4002405360,4002405401,4002405421,4002405437,4002405455,4002405470,4002405487,4002405703,4002405719,4002406795,4002406825,4002406858,4002407192,4002407223,4002407746,4002408112,4002408141,4002408171,4002408300,4002408328,4002409028,4002409293,4002409319,4002409345,4002409371,4002409595,4002410686,4002411137,4002411161,4002411187,4002411311,4002411332,4002411717,4002411771,4002411793,4002412510,4002413191,4002413289,4002413528,4002413953,4002415243,4002415609,4002416388,4002416452,4002416749,4002417685,4002418208,4002419220,4002419729,4002420129,4002420724,4002421820,4002423282,4002423459,4002424120,4002424576,4002424823,4002425371,4002426521,4002427258,4002428090,4002428313,4002429022,4002429287,4002429603,4002429624,4002430019,4002430327,4002430435,4002430545,4002430847,4002431447,4002431540,4002431726,4002432324,4002432864,4002433044,4002433323,4002433401,4002433476,4002434550,4002435018,4002435082,4002435551,4002435560,4002435613,4002436086,4002437390,4002437442,4002437897,4002437944,4002438495,4002438539,4002438587,4002439291,4002439326,4002439371,4002439710,4002440375,4002440472,4002440511,4002440584,4002440618,4002440654,4002440685,4002441019,4002441051,4002441081,4002441537,4002441626,4002441629,4002441685,4002441742,4002441792,4002441845,4002441846,4002442912,4002443592,4002443645,4002443689,4002443733,4002443776,4003112347,4003112364|99223127,392853024
|Тракторный переулок|Тракторний провулок|4002404902,4002414065,4002414077|315612212
|Труда улица|Праці вулиця|2135313416,2135313426,3431058539|118922624
|Тургенева улица|Тургенєва вулиця|2126253200,2126253203,2126253207,2126253212,2126253215,2126253218,3431033735,3431033737,4002404903,4002405284,4002406525,4002407747,4002409029,4002410687,4002411718,4002412511,4002413192,4002413529,4002413954,4002415244,4002415610,4002416389,4002416750,4002417686,4002418209,4002419221,4002419730,4002420130,4002420725,4002421821,4002422973,4002423460,4002424121,4002424577,4002424824,4002425372,4002426522,4002427259,4002428091,4002428314,4002429023,4002429288,4002429604,4002430020,4002430328,4002430436,4002430848,4002432325,4002440376,4002441538,4002442913,4003112382|117960885,163060452,163064451,163064452,163066258
|Угольный переулок|Вугільний провулок|4002404904,4002405285,4002406526,4002407748,4002409030,4002410688,4002411719,4002413193,4002413955,4002415245,4002416390,4002417687,4002419222,4002420131,4002422974,4002429024,4002432326,4002436087,4002440377,4002441539,4002442914|163092717,163092720
|Украинская|Українська вулиця|2030650805,2247265821|23747835,33792914
|Улица Княгини Гагариной|улица Княгини Гагариной|3591909783|103555289,104186298
|Урицкого улица|Урицького вулиця|4002404906,4002405287,4002406528,4002407750,4002409032,4002411090,4002411720,4002412513,4002413194,4002413530,4002413956,4002415611,4002416391,4002417688,4002419223,4002420132,4002421822,4002422976,4002429026,4002432328,4002436789,4002440379,4002441541,4002442916,4003113141,4003113145,4003113150,4003113155,4003113159,4003113164,4003113187|163058674,163066266
|Устима Кармелюка переулок|Кармелюка провулок|4002404908,4002406530,4002414066,4002422978,4002432330,4002440381,4002441543,4002442918|121786505
|Устима Кармелюка улица|Кармелюка вулиця|4002404909,4002405289,4002406531,4002407752,4002409034,4002411092,4002411722,4002412515,4002413196,4002413532,4002413958,4002415248,4002415613,4002416393,4002416752,4002417789,4002418211,4002419224,4002419733,4002420133,4002420727,4002421823,4002422979,4002423284,4002423461,4002424122,4002424578,4002424825,4002425373,4002425899,4002426523,4002427260,4002428092,4002428315,4002429028,4002429489,4002429507,4002429605,4002430021,4002430329,4002430437,4002430546,4002430849,4002431448,4002431541,4002431727,4002432331,4002432865,4002433045,4002433054,4002433324,4002433402,4002433477,4002434551,4002435019,4002435027,4002435083,4002435552,4002435614,4002436791,4002437391,4002437443,4002437945,4002438496,4002438540,4002438588,4002439372,4002440382,4002440473,4002440549,4002440619,4002440686,4002441052,4002441053,4002441544,4002441627,4002441630,4002441686,4002442919|121786493
|Форорсский спуск|Форосский спуск|2939107174|167775354,297170184
|Фрунзе|Фрунзе вулиця|3859262184|110603088,110603091,169765993,169765994,169765996,232222815
|Фрунзе улица|Фрунзе вулиця|4002404917,4002405299,4002406541,4002407760,4002409042,4002411098,4002411728,4002412521,4002413201,4002413538,4002413962,4002415257,4002415616,4002416397,4002416756,4002417793,4002418215,4002419227,4002419737,4002420136,4002420731,4002421826,4002422987,4002423289,4002423464,4002424127,4002424581,4002424829,4002424848,4002424851,4002425376,4002426526,4002426548,4002427263,4002428095,4002428318,4002429037,4002429491,4002429608,4002430023,4002430332,4002430439,4002430451,4002430453,4002430549,4002430851,4002430862,4002431451,4002431543,4002431555,4002431730,4002432342,4002432867,4002433048,4002433326,4002433405,4002433479,4002434554,4002435086,4002435553,4002435617,4002436800,4002437446,4002437947,4002438542,4002439328,4002439712,4002440391,4002440513,4002440586,4002440656,4002441021,4002441082,4002441552,4002441656,4002442929,4003113373,4003113395|119417994,234318375
|Харківська|2-а Харківська вулиця; Харківська вулиця|1690415267,2480482973,2480511843,2639395411,2639396581,2639398867,2639402322,2639403014,2715235193,2715237205,2715240612,2715241657|37936070,37936072,43968421,111348036,143232845
|Хасановский переулок|Хасанівський провулок|4002404918,4002405300,4002406542,4002407761,4002409043,4002411099,4002411729,4002413202,4002413963,4002414067,4002416398,4002417794,4002422988,4002429038,4002432343,4002436801,4002440392,4002441553,4002442930|314748163
|Хлебная улица|Хлібна вулиця|4003112329,4003112339,4003112381,4003113090,4003113097,4003113104,4003113110,4003113125,4003113133,4003113135,4003113142,4003113151,4003113154,4003113169,4003113181,4003113330,4003113366,4003113394,4003113411,4003113435|163059191,328728118,333596685
|Хохрякова улица|Хохрякова вулиця|4002404922,4002405303,4002415261,4002423092,4002429042,4002432347,4002436805,4002440396,4002441557|163562171,163562172
|Хрустальское шоссе|Хрустальське шосе|2582770362,2588459043|139749366
|Центральна|Центральна вулиця|3425181015|335396606
|Церковная|Церковна вулиця|2341591496|28883082,365714847
|Чапаева переулок|Чапаєва провулок|4002405304,4002407765,4002411103,4002415618,4002415684,4002416453,4002423093,4002428356,4002429043,4002436806|163591256
|Чапаева улица|Чапаєва вулиця|3431614024,3431614030,3431614038,4002404924,4002405305,4002405306,4002406546,4002407766,4002409046,4002409047,4002409617,4002411104,4002411732,4002411733,4002412523,4002413205,4002413206,4002413541,4002413542,4002413966,4002413967,4002415262,4002415263,4002415619,4002416401,4002416402,4002416757,4002420733,4002420758,4002423094,4002423095,4002428114,4002428115,4002429044,4002429493,4002432348,4002432349,4002436807,4002436808,4002440397,4002440398,4002441558,4002441559,4002442934,4002442935|118414611,163591252,163591253,163591254,163591255,171018564,336075074,336075075
|Чаривная|Чарівна вулиця|3986275030|23812483,98730500
|Челюскинцев улица|Челюскінців вулиця|4002404927,4002405309,4002406548,4002407769,4002409050,4002411107,4002411736,4002412524,4002413208,4002413543,4002413631,4002413969,4002415266,4002415620,4002416404,4002416454,4002416758,4002417798,4002417831,4002417833,4002418217,4002419229,4002419257,4002419740,4002420734,4002421829,4002421878,4002423098,4002423291,4002423467,4002424129,4002429047,4002431753,4002432352,4002439728,4002440401,4002441562,4002442938|168449864,168449865
|Червонопрапорна вулиця|Мистецтв вулиця|2857885201|23664339,188411920
|Черняховского улица|Черняховського вулиця|3431018591,3431018795,3431018798,3431018803,3431018808,3431018816,4002404930,4002405312,4002406551,4002407772,4002409053,4002409618,4002409622,4002411110,4002412748,4002414068,4002415269,4002421879,4002423101,4002429050,4002432355,4002436813,4002440404,4002441565,4002442941|118020108,163560746,336015236
|Черняховського вулиця|Симона Петлюри вулиця|3632586043|35102401,98997804
|Чехова|Антона Чехова вулиця|3660539359|394600659
|Чехова|Чехова вулиця|3414200174|118608383
|Чехова переулок|Чехова провулок|4002404932,4002405313,4002406552,4002407773,4002409054,4002411739,4002415271,4002423103,4002429051,4002432357,4002436814,4002440405,4002441566,4002442942|305969852
|Чехова улица|Кірова вулиця; Сєченова вулиця; Чехова вулиця; Чкалова вулиця|2126296324,2126296348,2140234735,2140234736|118020116,118922609,118922617,118922619,123558200,123558201,336010690,336012082
|Чехова улица|Титова вулиця; Чехова вулиця|4002415272|118608383,168449856
|Чехова улица|Титова вулиця; Чехова вулиця; Чкалова вулиця|4002405314,4002405731,4002407774,4002429052,4002436815,4002441567|118608383,118608392,168444424,168449856
|Чехова улица|Чехова вулиця|4002404933,4002405315,4002406553,4002411740,4002413211,4002413972,4002415273,4002416407,4002417801,4002419232,4002420141,4002421832,4002423104,4002429053,4002431750,4002432358,4002435630,4002436816,4002440406,4002441568,4002442943|237471785,305969160
|Чкалова улица|Ушакова вулиця; Чехова вулиця; Чкалова вулиця|3430994594,3430994595,3430994597,3430994598,3430994599,3430994601,3430994604,3430994605|118922609,118922617,118922619,123558200,123558201,182376686,336012082
|Чкалова улица|Чехова вулиця; Чкалова вулиця|4002404935,4002405316,4002405727,4002406555,4002407775,4002409056,4002411111,4002411742,4002412527,4002413213,4002413316,4002413318,4002413546,4002413632,4002415274,4002415623,4002415685,4002416761,4002417291,4002418219,4002419233,4002419742,4002420142,4002420736,4002421833,4002423106,4002423293,4002423470,4002424131,4002424585,4002424831,4002425380,4002426529,4002427267,4002428098,4002428322,4002428340,4002428341,4002429054,4002429495,4002429611,4002430026,4002430442,4002430853,4002431546,4002432360,4002436817,4002441569|118608383,118608392,168444424
|Чкалова улица|Чкалова вулиця|4002413974,4002414041,4002414042,4002414043,4002414044,4002414045,4002414046,4002416409,4002417803,4002440408,4002442945|118608392,168444424
|Чумаченка|Чумаченка вулиця|4004980217|30909487,47872184,163063851,213514941,213514949
|Шахтерский переулок|Шахтарський провулок|2135313417,2135313422,2135313423|118922618
|Шевченка|Тараса Шевченка проспект|3805611304|74501909,217563961,217564003
|Шевченка|Шевченка вулиця|2674827639,3501281292|204030086,270342301,270342304,318980892
|Шевченка вулиця|Тараса Шевченка вулиця|3200337868,3200337869|227919098,227919099
|Шевченко|Шевченко улица|3791196801|33900575,111506313,111506314,186759501,291293525,291293526
|Шевченко улица|Кітченка вулиця; Шевченка вулиця|4002404941,4002405321,4002406561,4002409061,4002411746,4002413217,4002413549,4002413977,4002415280,4002415627,4002416413,4002416764,4002417807,4002418223,4002419745,4002420739,4002423296,4002424134,4002424834,4002425382,4002427269,4002427284,4002428100,4002429060,4002429497,4002430028,4002430444,4002430855,4002431548,4002432870,4002433328,4002433481,4002435021,4002435554,4002436823,4002437392,4002437898,4002440415,4002441575,4002442952|77047562,99223149,163099631,234318376
|Шевченко улица|Шевченка вулиця|3456447075,4002405325,4002406564,4002407782,4002411117,4002411749,4002412535,4002413220,4002413554,4002413980,4002415284,4002415632,4002416416,4002416768,4002417811,4002418225,4002419240,4002420147,4002420741,4002421838,4002423115,4002423298,4002423474,4002424136,4002424587,4002424836,4002425383,4002426532,4002427270,4002428102,4002428324,4002429064,4002429499,4002429613,4002430030,4002430336,4002430445,4002430552,4002430856,4002431452,4002431549,4002431732,4002432369,4002432871,4002433049,4002433329,4002433406,4002433482,4002434555,4002435022,4002435087,4002435555,4002436827,4002437393,4002437899,4002438497,4002440419,4002441580,4002442957|299039599,360701777
|Шевчунка вулиця|Шевченка вулиця|3732397625|243380162
|Школьная улица|Шкільна вулиця|2126296323,3430975183,3431840995,3431840996|118020111,171205683
|шулейкина улица|Шулейкина улица|3416373834|119449227
|Щепкина|Щепкіна вулиця|2112243700|28605100,95427935,95427940,115513958
|Щорса улица|Мира улица|4002406811,4002406842,4002406859,4002406877,4002407207,4002407238,4002408126,4002408157,4002408186,4002408315,4002408343,4002409308,4002409333,4002409360,4002409384,4002409608,4002411150,4002411176,4002411298,4002411321,4002411343,4002411782,4002411803,4002411825,4002411845,4002411866,4002435024,4002435557,4002437394,4002437900,4002438498,4002439289,4002439373,4002440474,4002440550,4002440620,4002440687|118063300
|Щорса улица|Миру вулиця; Щорса вулиця|2135313439,2135313443,3430999419,3430999421,3430999422,3430999424,3430999425|118617334,118922615,336015235
|Щорса улица|Щорса вулиця|4002404952,4002404954,4002405334,4002405336,4002406572,4002406573,4002408090,4002408092,4002409072,4002409073,4002411122,4002411124,4002411756,4002411757,4002412540,4002412542,4002413225,4002413226,4002413557,4002413559,4002413986,4002413987,4002415393,4002415395,4002415636,4002415637,4002416422,4002416423,4002416772,4002416774,4002417817,4002417818,4002418230,4002418231,4002419245,4002419752,4002420153,4002420746,4002421844,4002423124,4002423125,4002423302,4002423479,4002424692,4002425388,4002427275,4002428329,4002429072,4002429074,4002429618,4002430341,4002430557,4002431456,4002431735,4002432378,4002432379,4002433052,4002433409,4002434558,4002435490,4002435619,4002436835,4002436837,4002437448,4002437950,4002440427,4002440428,4002441588,4002441590,4002442965|99209204,99218680
|ювілейна вулиця|Ювілейна вулиця|3469165511|138081545
|Южный переулок|Південний провулок|4002406575,4002409075,4002415397,4002423128,4002429077,4002432381,4002440430,4002442967|163096191
|Юності|Юності вулиця|3828764058|182546791
|Юных Коммунаров улица|Юних Комунарів вулиця|4002404958,4002405339,4002408094,4002415399,4002421883,4002423130,4002429079,4002432383,4002436840,4002440432,4002441593|163083975,163087704,163087705
|Юрия Гагарина улица|Юрія Гагаріна вулиця|4002404959,4002405340,4002406577,4002408095,4002409077,4002411126,4002411760,4002412544,4002413228,4002413560,4002413989,4002415638,4002416424,4002416775,4002417819,4002418232,4002419246,4002419753,4002420154,4002420747,4002423303,4002424140,4002424840,4002426536,4002429080,4002436841,4002440433,4002441097,4002441594|163100357
|Я. Кондри вулиця|Кондри вулиця|1923943869,1923943872|260653475,260723836,260776078
|Январского Восстания улица|Січневого Повстання вулиця|4002404960,4002405341,4002406578,4002409078,4002414072,4002415401,4002421884,4002423132,4002429083,4002432386,4002436842,4002440434,4002441596,4002442969|162977411
|Янки Купала вулиця|Янки Купали вулиця|3270088099|258634442
|Ярослава Галана вулиця|Літературна вулиця|2930566901|33603685
|Ярослава Мудрого|Ярослава Мудрого вулиця|3781930659|123590969,171672716,171672717
|Ясногорская улица|Ясногірська вулиця|3433872236,3433872237,3433872238,3433872241,3433872244,3433872247,3433872251,3433872255,3433872259,3433872263,3433872267,3433872271,3433872275,3433872279,3433872283,3433872287,3433872291,3433875195|336329260

Ways:
|10-й микрорайон|8-й микрорайон|100640122,100640125,100640127,100640129,100640131,100640153,100640154,100640156,100640158,100640159,100640160,100640162,100640163,100640165,100640167,126885726|268682026
|10 микрорайон|8-й микрорайон|100640164|268682026
|1-ї Кінної Армії вулиця|Грушева вулиця|328819911,328819913,328819914,328819916,328819918,328819920,328819922,328819924,328819926,328819929,328819930,328819933,328819935,328841701,328841702,328842972|164044193
|1-й микрорайон|8-й микрорайон|198362544|268682026
|2-й Жовтневий провулок|3-й Жовтневий провулок; 4-й Жовтневий провулок; 5-й Жовтневий провулок; 6-й Жовтневий провулок; 7-й Жовтневий провулок; Жовтневий провулок|316984400|312909586,312915519,312915520,312915521,312915522,312915525
|2 микрорайон|2 мікрорайон|253483356|253483499
|2-я Бастионная|2-я Бастионная улица|91615157,91615173,91615184,91615210,91615218|33898503
|3 микрорайон|2 мікрорайон; 3 мікрорайон|252256623,252256865,252257008,252257158,252673180|252775686,253483499,258585945
|3 микрорайон|3 мікрорайон|252677566,252685181,252775225|252775686,258585945
|40 Лет Победы|40 років Перемоги вулиця|306478582,306478585,306478587|152981711
|4-я Лінія вулиця|10-а Лінія вулиця; 1-а Лінія вулиця; 2-а Лінія вулиця; 3-я Лінія вулиця; 5-а Лінія вулиця; 6-а Лінія вулиця; 7-а Лінія вулиця; 8-а Лінія вулиця; 9-а Лінія вулиця|298173920,298173921,298173923,298173924,298173925|150476465,150476476,150476484,150476500,150476508,298277210,389455806,389455807,389455915,389628399,391035661
|50 лет образования СССР|50 років утворення СРСР вулиця|215099700|120230197,120231347,169690831,169690833,169690835,170659392,172544089,172544090,175479122
|60-річчя Жовтня|60-річчя Жовтня вулиця|230189143|299128534
|60 років Жовтня|60 років Жовтня вулиця|324598450|193679042
|8|8-го Березня провулок|286301704|285947048
|8-го березня вулиця|8-го Березня вулиця|323151636,323151637,323151638,323151639,323151730,323151732,323151734,323151737|323151666
|Lenin|улица Ленина|269208261|260647563,260647564,272930476
|Айвазовського проспект|Айвазовского проспект|108475362,108475421,108475503|227782329,227782331,228323369
|Артема вулиця|Артёма улица|336358960,336358984,336359015,336359038,336359078,336359148,336359210,336359252,336359312,336359355,336359409,336359449|337111086
|Артема вулиця|Бахмутская вулиця|279322000,279322001|135289283
|Башкирська вулиця|Андрія Матвієнка вулиця|105509099,243917471|114883317
|Белінського вулиця|Володимира Савченка вулиця|190600855,190600856,363016172|74277438,366844249
|Берегового улица|Берегового вулиця|110265907,110305153,110305163,110305164,110305184,110305209,110315056,110315061,110315099|110452972,336629908,336629909,336629910
|Богдана Хмельницького|Богдана Хмельницького вулиця|324707758|255448247
|Варганова вулиця|Соборна вулиця|129411529,129411533,129411539,129411585,129411589,250932856,250937378|103425813,142188471
|Верхний квартал Чили|Верхний квартал|110905352,110905354,134017299,134017694,134141418,134141419,134141422,134141424,134141425,134141427,134141428,134141430,134225824,134225828|110905353,134148341,134148342,134148345,134148348,134225827,158385461,158390785,158390786
|Водопровiдна вулиця|Водопровідна вулиця|319943671|334078483
|Воїнів Визволителів вулиця|Воїнів-Визволителів вулиця|197332230,197332232,198048497,198048504,198048505,198048508,251329932,251329934,251329936,251445262|115512458,204397083
|вулиця Монюшко|вулиця Манюшко|378274860|378274861
|Гайдара вулиця|Олега Ольжича вулиця|154678289|148634659,183320424
|Гайдара улица|улица Гайдара|89179437|36781527
|Гірницка вулиця|Гірницька вулиця|325000960,325000961,325000962,325000963,325000964,325000965,325000966,325000967,325000968,325000969,325000970,325000971,339604208,339604209,339604210,339604211,339604212,339604213,339604214,339604216,339604222,339604224,339604225,339604226,339604228,339604229,339604230,339604232,339604233,339604235,339604236,339604238,339604239|307946449
|Горького улица|улица Горького|186655022|105939283,108644417,112560732,244371694,244371697,244371705,325895272
|Гродовская улица|Гродівська вулиця; Новогродівська вулиця|156772477,156772496,156935686,156935692,156935694,156935695,156935711,336004346,336004348,336004350,336004352,336004354,336004356,336004358,336004361,336004364,336004367,336004370,336004373,336004376,336004379,336004388,336004393,336004397|120781013,333657505
|Гущенко вулиця|Гущенка вулиця|319761484,319761485,319761486,319761487,319761488,319761489,319761492,319762062,319762064,319765274,319765275,319765277,324616264,324618173,367523949,367523974,367523975,367523976,367523977,378105575,378105590,378105593,378107785,378107786,378122140,378122142|110682138,156982339
|Дворцова вулиця|Архітектора Паученка вулиця; Єгорова вулиця|103893209,202506592,205217187,205217188,318070479|80761490,103190984,103190988,228363990,351280769,351280770,351280772
|Дворцова вулиця|Єгорова вулиця|256700408|103190988,351280769,351280770
|Демерзы|улиц Демерзы|399167798|238790726
|Демина улица|Демина вулиця; Щепкіна вулиця|298215323|23516541,23516599,23516717,32235670,186938570
|Дзержинского улица|улица Дзержинского|164938117,164938551|72098625
|Донський провулок|Спаський провулок|308234948,308234949,308234950|124066417
|Дорошенка вулиця|Довженка вулиця|230119421,249625365|229980473
|Жовтнева|Октябрьская улица|324607062|337175492
|Жовтнева вулиця|Всеволода Ганцова вулиця|369173931|225373022
|Загородная|Заміська вулиця|379721373,379721375|379730856
|Звёздная улица|Зоряна вулиця|316366309|172055549
|Зелена|Зелена вулиця|325125696|339939088
|зелена вулиця|Зелена вулиця|318455679,318455680|323165768
|Зеленая улица|Зелёная улица|374403243,374403246|251255495,374272283,374272911
|Калинина улица|Калініна вулиця|262574937,262575450|262191610,262193432,264913173
|Каляева улица|Каляєва вулиця|381132214|105706597,333137002
|Каляева улица|Каляєва вулиця; Чапаєва вулиця|380611766,380611767,380611768,380611769,380611770,381146885,381146886,381146887|105706597,142282025,333137002
|Камская улица|Киевская улица|267367434,321281934,321281936,97936825,97936826,97936827,97936828|36781510,36781516,39188988
|Карла Маркса улица|улица Карла Маркса|96552899,96552964,96552966,96557382,96557384,96557386,96557387|93414040
|Кесаева улица|Астана Кесаева улица|92321308|96082989
|Киевский квартал|Невский квартал|298863114,366553196|170249576
|кірова вулиця|Кірова вулиця|308204707,310703164,312958912,343603136|103150546
|Кожедуба улица|Кожедуба вулиця|380611751,381132193,381132195,381132197,381132201,381132209|106271624,380592559
|Комбрига Потапова|Комбрига Потапова улица|378099444|129438956
|Комсомольска вулиця|Комсомольська вулиця|339628263,339628264,339628265,339628266,339628267,339628268,339628269,339628270,339628271,339628272,339628273,339628274,339628275,339628276,339629482,339629484,339629485,339629486,339629488,339629489,339629490,339629492,339629493,339629494,339629496,339629498,339629499,339629501,339629502,339629503,339629505,339629506,339629507,339629508,339629509,339629511,339629512,339629513,339629514,339629515,339629516,339629517,339629519,361916879,361916880,361916881,361916882,361916883,361916884,361916885,361916886,361916887,361916888,361916889,361916890,361916891,361916892,361916893,361916894,361916895,361916896,361916897,361916898,361916899,361916900,361916902,361916903,361916904,361916905,361916906,361916907,361916908,361916909,361916910,361916911,375087209,375087211,375087240,375087243|361908876
|Комсомольская улица|Комсомольська вулиця|285947252,285947493,285947737|285947089
|Королёва улица|Воробйова вулиця; Корольова вулиця|384671011|115838032,147002203,248195176
|Космическая улица|Космічна вулиця|337937493|171264905
|Котовського вулиця|Мар'ївська вулиця|278260037|24361223,373878262
|Красіна вулиця|Каразіна вулиця; Манізера вулиця|183419758|156319632,217788947,217788970
|Краснодонцева улица|Краснодонцев улица|364229504,364229505,365065883,365065886,365065887,365065888,365065889,365244036,365244039,365244040,365244041,365244042,365244043,365287058,365288237,365288238,365288239|336373819
|Крупськой провулок|Крупської провулок|327761240,327761241,327761242,327761243,327761356,327761357,327761358,327761359|317684797
|Крымская|Крымская улица|359965148|366795723
|Курчатова|Курчатова вулиця|393543217,393543229|202988382
|Курчатого вулиця|Курчатова вулиця|318481309,318481511|361885541
|Лавандовая|Лавандовая улица|370733204|228481704
