uk:
Жовтнева|Октябрьская|597|23122179,23451908,24777311,25568749,27795560,28363466,28988774,29908047,31743321,32266551,33512749,34105892,34389640,35372718,35783206,37026467,37531065,38648561,38706812,39495218,41073153,42096619,43376152,46827305,48119152,48223559,48390440,54118771,54499988,54499989,56214691,57997720,57997740,59462547,59538716,59818227,61327129,66269098,67386243,68221220,68221224,68532152,77516767,81047001,81204107,83684458,85219982,85384871,85682216,85682223,86368666,87993803,88368624,88806083,88946361,89238051,89547711,89796189,91550408,91762449,91931087,96725308,96911818,96911825,96963436,97206504,98308659,98429730,98573870,99207698,100595420,100994758,100994851,101175688,101175689,101278626,101325200,101817874,102688148,104027806,104397240,105047365,105451167,107098060,107196388,109092231,109205412,109387815,109696504,110052480,110141979,110370963,111437202,111437223,111522026,111621234,112673745,113926890,113930115,114589414,114929777,114986551,115327163,115393504,115395477,115596787,115848102,115848111,115849042,115853961,116607211,116939880,117509323,118214346,118214355,118682121,118711341,119238545,119438143,119741768,119965147,120866360,121290447,121391168,121819959,122119050,122249628,122249629,122835293,123897034,124063027,124543427,124859878,125136993,125142947,125365983,126136158,126710986,126710987,126724502,127508205,127575726,128962989,128962990,129367586,129469001,129632419,129989783,131228376,131326443,131584768,131951300,131992373,132742046,133657860,135081234,135081235,136605569,137299475,139242826,139931337,141534161,142089909,142089910,142277641,142277642,143058834,143234520,143234559,144372092,144388321,144388457,144792789,144866981,147396793,148361145,148482286,149523949,149776728,150276472,151201361,152450568,153413860,153417515,153417517,153686578,153969779,154245407,155190127,155477928,155628960,155635848,155637038,159280701,159629491,159631933,159878666,159967781,160089662,160637728,161024960,161194254,161716951,161756063,161756066,161756070,161756073,161756076,161756079,161756084,161756085,162269131,163070751,163389833,163739845,163739846,163739847,164380089,164380090,164380091,164380092,164477874,164477933,164683048,164847622,165065099,166368784,167092228,168062872,168062885,168403136,168403145,168948477,169362410,169363863,169447195,169599982,169870156,169958033,169958037,170135990,170207021,170207023,170790559,171248434,171633490,172350935,173138622,173138623,173688839,174583250,174633930,174640381,175218435,175218446,175218469,175379802,175379803,175379808,175477933,175795681,176220448,176220449,176644648,176644649,178210555,178650681,178708090,181012331,181385840,182417574,182499752,182585657,182847566,182918531,183231233,183461082,183633819,184130491,184180886,184189666,184540440,184540441,184646833,184962747,185245539,187081143,187175838,187287728,188324025,188709227,189666588,190325500,191464425,191903790,193678930,194280079,197751735,198661414,199106178,199106182,199513913,199748158,199771558,199905028,202491675,202655626,202703183,202800539,203530232,204106740,204399701,204580755,205256672,205798778,205798779,206080533,207060081,207064598,207150425,207184089,207511728,208268574,208737243,208737409,208737479,208764109,208877831,209187242,209720397,210197813,211109981,211297504,213183889,216524329,217327360,217341538,217839491,218285883,218729759,218730829,218730830,219845031,220117096,220260630,220887346,221242032,221866323,222446418,222470203,223455523,224616237,225092948,225134480,225298498,225373022,226723097,227629103,228400007,229050624,229082866,229082867,229082868,229082869,229113076,229185722,230036335,230711299,230814927,231027227,232216175,232663973,232663974,233283909,233966914,233966935,234107886,234340866,234691448,234791431,234791432,234791433,234791436,234903912,236012894,236788017,237277982,237277988,237991551,238405333,238498861,238912995,238959626,240043933,241061556,241061557,242690124,242710373,246316060,246764702,246764783,246780344,248333779,249462325,249462327,249759903,250297393,250766999,250814062,252898821,252930612,253503943,254069605,254656775,254872972,254872990,255109338,256219188,257956755,258430612,259065921,259187468,259206445,260497661,260636479,260647568,260647577,260647578,260671522,260938350,260939404,261217547,265722461,265964503,265985094,266101662,266845383,267608030,269388976,269388979,272379418,272380863,272806116,273648045,274323086,275634389,275889881,278814763,278820134,278833873,283470542,285947010,286046949,286046950,286676289,287860568,288487792,289380742,290244884,290244885,290244886,291878637,291878638,291878639,291878640,291878641,291902961,292411846,292723855,293245263,293245276,294035963,294214199,295099939,295246795,295246796,295246797,295246939,295247880,295259125,295259128,297175913,297212645,297335976,299553061,300815072,300927748,303270547,305857386,306168841,307107066,309875814,312682467,313624277,315770263,316974563,318006851,318086216,318566356,319722648,319722649,319722650,319961256,321131331,322193722,324981421,329573794,330327306,330673569,330804445,332569843,332731404,333227932,333472518,333551937,333551938,333600074,333600075,333616995,334143445,334385141,334453378,334847288,334847366,334903869,335237912,335392529,335788560,335839005,335839006,335890709,335890710,335977043,335980680,335980683,336062539,336092884,336153130,336486552,336559730,336735315,336752819,336932694,336932695,337175491,337175492,337175493,338273322,338379572,345476717,345604741,345998942,349528312,350314031,350349606,351123904,351123905,351123907,354369301,354369302,355939333,356914286,356914287,359633473,362801903,362940405,362940406,363474850,363760951,364401043,370484617,371259017,371700186,372193089,372510095,372951687,374361030,375566764,376393431,376394618,379371675,390267263,391459338,395309628,396141597,399154806,399312850,399435890,399479447,399508666,400959181,400959182,400959183,400959184,400959185,400959186,400959187
Загородній|Загородний|1|34945487
Загородній|Загородный|3|30283034,34945481,171248436
Загородня|Загородная|17|23062446,23062449,34945475,113806773,114798545,122125350,142277657,159065616,171248435,187676800,187919509,187919516,285947068,286301526,297486433,339814266,359960973
Загородня|Загородня|1|39955925
Загородня|Загородняя|3|151906805,153968624,153976680
Залізняка|Железняка|8|105069368,107420494,124198649,125074393,262028208,316639801,380062020,380062027
Залізняка|Зализняка|10|37779384,71891040,114127164,115604607,133382117,184260638,184260639,184261106,184261497,319964498
Заміська|Загородная|16|31246281,47053666,103205561,105716575,108425528,155058955,188821437,207425092,222754213,225692153,246764711,298358104,300715868,307107755,337162750,379730856
Заміська|Загородняя|3|88503474,88503896,202011183
Заміський|Загородний|1|202011193
Заміський|Загородный|3|106361513,262571753,337928586
Заповітна|Заветная|4|51894423,120781095,139244297,173826356
Заповітна|Завещательная|1|155058938
Затишна|Затишная|1|37992368
Затишна|Уютная|36|29217013,46998445,65657796,82679335,117907473,121231691,138099200,151223920,159681440,171268911,176644561,186724002,187762126,188065778,221584448,232258495,237264201,242731218,243988220,253496470,255662950,264163406,278201022,281197209,286594197,294817194,303774517,304521716,304624548,305978165,307451553,307933095,312946350,322220213,329616700,346989807
Заярна|Заовражная|1|105461849
Заярна|Заярная|2|59311127,251559975
Зелена|Зеленая|1|211261736
Зелена|Зелёная|494|23958769,24202766,24202775,24202779,24202798,31056308,31819122,31819413,33868367,34440818,35401235,37811718,38758905,49777185,58483156,60196958,66363344,67366981,67386244,69253329,71038852,74702331,80293527,83608584,84585547,86483032,88299707,88506360,88816791,90697510,91432457,92228947,93413519,94213386,95851170,96783675,98184746,98310340,98870255,99010546,99218749,99218764,99837233,100783976,101477949,101843987,102210245,102843449,103529779,104692572,104692584,106765208,107098077,107909093,109711153,110379682,110379708,111867035,111986212,112048860,112671797,114324102,115448939,115914571,116050655,117110850,117498510,118711255,118795013,120735020,121516838,122115008,122239237,122477256,123676133,123765996,124892287,126827333,127601637,128178292,131488234,132379499,132660658,133032182,133412872,133412963,134103478,134545519,135405273,135508095,135783151,137576125,138738149,140266913,142277667,142277669,142277672,142277675,142765751,142771843,143766934,143769878,144875042,144875305,144875307,145113720,147069318,147184461,147394916,148499421,150774890,150814823,151649117,152994352,153316166,153325578,153326013,153326015,153969766,156816583,158551369,158820637,159506106,159681443,159855404,159855421,159979665,159979666,159979672,160026482,160026483,160220001,161074763,163034610,163079178,163615925,164823849,165081633,166071953,167815401,167815403,168251026,168840303,168919377,168967318,169362411,171220650,171237257,171248440,171268915,171995889,175795686,176156239,176620677,177965782,178009385,178756320,179183348,179755378,182525907,182846343,183137243,183469776,183469778,183469780,183550365,183631519,183645401,184626300,186297730,187198828,187649969,187848742,187848751,187872434,188152181,188868737,189797168,192682958,193730840,194109029,194356691,196971601,197628926,197628929,199325756,199513875,199746737,200170066,200170067,201194969,201194984,201385833,201385842,203027586,203090609,203488065,203488073,203626536,203678954,203784465,204585006,206894329,207294938,208182640,209211821,210551658,210551659,212304568,213062491,213414092,213875382,215494619,217563985,217839473,218132681,219954077,220260653,220316775,220795742,221104892,221472916,221507480,221507485,221567113,221586436,221596178,222635602,223488893,223488916,224197484,224388426,224517733,224615052,226284534,226284535,226429742,226508801,227282032,227338761,229385061,229391721,229391723,230151279,230624601,233564051,233791021,234795332,235094306,236041500,236108644,236108670,236783951,237211514,237330126,238090988,238295183,238424202,238424203,238425140,238959614,238998763,240476242,240476264,241590426,241985361,241985372,241985377,242067919,242068930,243543252,243881936,243988222,244753285,244864041,246735419,247118738,248241342,249588844,250700548,250767001,250948397,250948398,251255495,251372101,251372134,251610537,253496364,254263633,254593733,255974825,255974831,256028059,256061470,260482840,262505101,262597115,262597118,262802083,262846106,263824437,266285360,268578346,268850241,268909516,271862910,271985087,272276890,273251382,273768506,276350433,276805363,277291648,277716982,277716984,278532008,278539252,278723252,278819356,283463056,284853387,285406875,285585927,286967257,287232319,288307614,288444927,289104199,289373394,289882741,289923173,289941731,289941732,291865882,291884828,291884829,292952496,293245242,293764642,293827440,293827452,294045036,294045037,294826410,295099167,295673474,299038353,300335762,300631310,300658544,303501774,303501776,303531836,304648811,305008284,305936375,307145756,307849691,307849769,310373268,311052199,311502378,312425989,313624263,316384169,316675139,316675140,319963288,319963295,319963302,319963701,320121382,320121392,321134529,321134542,323165768,326945455,326975790,326977376,328209407,328209408,328209409,328356392,329296698,329296766,329296771,329296834,330814142,330924675,330930195,330930203,331039224,331685114,332532728,332532729,332535224,332535226,333173601,333173602,333567130,333578531,333595561,333599375,334111620,334294146,335265869,335652055,335657552,335982647,335989406,336006934,336075056,336130185,336138732,336445481,336445485,336559667,336559669,336601175,336601178,336652395,336652396,336652399,336749833,336755993,336932676,336965148,337090268,337090678,337421066,337460076,337462108,338405554,339230850,339939088,340086946,349197856,349198529,351188961,351188962,351188963,351189084,355451269,355626471,355642410,355735979,356095088,356115172,356260353,358607834,359125725,359164423,359947176,360848689,361875784,362954075,363115907,364131132,364718208,365477965,365658521,365662095,365662096,367421800,367421801,367421804,368438949,369106308,369489267,369762426,370547443,371358723,372158909,372507046,372815710,373606797,373607117,373886243,374272283,374272911,374474926,375386787,375697511,375697517,378057769,378364490,379163576,379553212,381954044,381954047,383491826,390267267,392619332,400772832
Зелений|Зеленый|2|396408372,396520959
Зелений|Зелёный|67|36781536,51133586,59538670,60196932,98870190,99218769,102210246,103517951,105047355,110059238,116050657,120735104,121111960,121529809,136164057,136285283,138459169,142277676,142277678,143182651,148499417,148586854,150941830,151352974,153312894,153313042,153326016,153652839,156348922,158030389,159097789,159097830,159185217,173826358,173826359,184626301,184626302,184626303,188948105,189424852,189436991,200170068,204030159,222876837,233600742,247200745,266497135,268578309,269528197,275645896,275727932,275727934,275729345,283629931,295673468,297817272,304526711,307847009,319671079,323689455,325125816,326948533,331423143,353009293,353009298,366490022,368902561
